Date,Open,High,Low,Close,Adj Close,Volume
2018-07-09,31.559999,31.559999,31.559999,31.559999,28.250389,0
2018-07-10,31.629999,31.629999,31.629999,31.629999,28.313044,0
2018-07-11,31.379999,31.379999,31.379999,31.379999,28.089264,0
2018-07-12,31.559999,31.559999,31.559999,31.559999,28.250389,0
2018-07-13,31.590000,31.590000,31.590000,31.590000,28.277241,0
2018-07-16,31.490000,31.490000,31.490000,31.490000,28.187727,0
2018-07-17,31.600000,31.600000,31.600000,31.600000,28.286192,0
2018-07-18,31.670000,31.670000,31.670000,31.670000,28.348850,0
2018-07-19,31.660000,31.660000,31.660000,31.660000,28.339899,0
2018-07-20,31.559999,31.559999,31.559999,31.559999,28.250389,0
2018-07-23,31.570000,31.570000,31.570000,31.570000,28.259336,0
2018-07-24,31.549999,31.549999,31.549999,31.549999,28.241436,0
2018-07-25,31.820000,31.820000,31.820000,31.820000,28.483124,0
2018-07-26,31.930000,31.930000,31.930000,31.930000,28.581585,0
2018-07-27,31.740000,31.740000,31.740000,31.740000,28.411510,0
2018-07-30,31.610001,31.610001,31.610001,31.610001,28.295147,0
2018-07-31,31.840000,31.840000,31.840000,31.840000,28.501024,0
2018-08-01,31.620001,31.620001,31.620001,31.620001,28.304094,0
2018-08-02,31.750000,31.750000,31.750000,31.750000,28.420462,0
2018-08-03,31.910000,31.910000,31.910000,31.910000,28.563684,0
2018-08-06,31.980000,31.980000,31.980000,31.980000,28.626341,0
2018-08-07,32.049999,32.049999,32.049999,32.049999,28.689001,0
2018-08-08,31.990000,31.990000,31.990000,31.990000,28.635292,0
2018-08-09,31.959999,31.959999,31.959999,31.959999,28.608438,0
2018-08-10,31.740000,31.740000,31.740000,31.740000,28.411510,0
2018-08-13,31.580000,31.580000,31.580000,31.580000,28.268290,0
2018-08-14,31.840000,31.840000,31.840000,31.840000,28.501024,0
2018-08-15,31.620001,31.620001,31.620001,31.620001,28.304094,0
2018-08-16,31.879999,31.879999,31.879999,31.879999,28.536829,0
2018-08-17,32.049999,32.049999,32.049999,32.049999,28.689001,0
2018-08-20,32.200001,32.200001,32.200001,32.200001,28.823273,0
2018-08-21,32.290001,32.290001,32.290001,32.290001,28.903831,0
2018-08-22,32.209999,32.209999,32.209999,32.209999,28.832222,0
2018-08-23,32.139999,32.139999,32.139999,32.139999,28.769562,0
2018-08-24,32.310001,32.310001,32.310001,32.310001,28.921736,0
2018-08-27,32.500000,32.500000,32.500000,32.500000,29.091810,0
2018-08-28,32.520000,32.520000,32.520000,32.520000,29.109715,0
2018-08-29,32.650002,32.650002,32.650002,32.650002,29.226084,0
2018-08-30,32.439999,32.439999,32.439999,32.439999,29.038099,0
2018-08-31,32.439999,32.439999,32.439999,32.439999,29.038099,0
2018-09-04,32.419998,32.419998,32.419998,32.419998,29.020199,0
2018-09-05,32.439999,32.439999,32.439999,32.439999,29.038099,0
2018-09-06,32.369999,32.369999,32.369999,32.369999,28.975443,0
2018-09-07,32.259998,32.259998,32.259998,32.259998,28.876976,0
2018-09-10,32.380001,32.380001,32.380001,32.380001,28.984398,0
2018-09-11,32.410000,32.410000,32.410000,32.410000,29.011250,0
2018-09-12,32.459999,32.459999,32.459999,32.459999,29.056005,0
2018-09-13,32.599998,32.599998,32.599998,32.599998,29.181322,0
2018-09-14,32.639999,32.639999,32.639999,32.639999,29.217133,0
2018-09-17,32.529999,32.529999,32.529999,32.529999,29.118664,0
2018-09-18,32.680000,32.680000,32.680000,32.680000,29.252935,0
2018-09-19,32.669998,32.669998,32.669998,32.669998,29.243982,0
2018-09-20,32.869999,32.869999,32.869999,32.869999,29.423012,0
2018-09-21,32.910000,32.910000,32.910000,32.910000,29.458815,0
2018-09-24,32.669998,32.669998,32.669998,32.669998,29.243982,0
2018-09-25,32.570000,32.570000,32.570000,32.570000,29.154469,0
2018-09-26,32.439999,32.439999,32.439999,32.439999,29.038099,0
2018-09-27,32.450001,32.450001,32.450001,32.450001,29.047054,0
2018-09-28,32.509998,32.509998,32.509998,32.509998,29.100763,0
2018-10-01,32.520000,32.520000,32.520000,32.520000,29.109715,0
2018-10-02,32.459999,32.459999,32.459999,32.459999,29.056005,0
2018-10-03,32.470001,32.470001,32.470001,32.470001,29.064957,0
2018-10-04,32.240002,32.240002,32.240002,32.240002,28.859077,0
2018-10-05,32.090000,32.090000,32.090000,32.090000,28.724808,0
2018-10-08,32.119999,32.119999,32.119999,32.119999,28.751661,0
2018-10-09,31.980000,31.980000,31.980000,31.980000,28.626341,0
2018-10-10,31.049999,31.049999,31.049999,31.049999,27.793869,0
2018-10-11,30.379999,30.379999,30.379999,30.379999,27.194128,0
2018-10-12,30.650000,30.650000,30.650000,30.650000,27.435816,0
2018-10-15,30.629999,30.629999,30.629999,30.629999,27.417913,0
2018-10-16,31.240000,31.240000,31.240000,31.240000,27.963945,0
2018-10-17,31.170000,31.170000,31.170000,31.170000,27.901285,0
2018-10-18,30.770000,30.770000,30.770000,30.770000,27.543234,0
2018-10-19,30.690001,30.690001,30.690001,30.690001,27.471622,0
2018-10-22,30.490000,30.490000,30.490000,30.490000,27.292593,0
2018-10-23,30.299999,30.299999,30.299999,30.299999,27.122520,0
2018-10-24,29.480000,29.480000,29.480000,29.480000,26.388510,0
2018-10-25,29.870001,29.870001,29.870001,29.870001,26.737612,0
2018-10-26,29.410000,29.410000,29.410000,29.410000,26.325851,0
2018-10-29,29.410000,29.410000,29.410000,29.410000,26.325851,0
2018-10-30,29.990000,29.990000,29.990000,29.990000,26.845028,0
2018-10-31,30.170000,30.170000,30.170000,30.170000,27.006153,0
2018-11-01,30.610001,30.610001,30.610001,30.610001,27.400013,0
2018-11-02,30.490000,30.490000,30.490000,30.490000,27.292593,0
2018-11-05,30.709999,30.709999,30.709999,30.709999,27.489525,0
2018-11-06,30.930000,30.930000,30.930000,30.930000,27.686455,0
2018-11-07,31.420000,31.420000,31.420000,31.420000,28.125067,0
2018-11-08,31.370001,31.370001,31.370001,31.370001,28.080313,0
2018-11-09,31.110001,31.110001,31.110001,31.110001,27.847578,0
2018-11-12,30.620001,30.620001,30.620001,30.620001,27.408962,0
2018-11-13,30.610001,30.610001,30.610001,30.610001,27.400013,0
2018-11-14,30.410000,30.410000,30.410000,30.410000,27.220984,0
2018-11-15,30.670000,30.670000,30.670000,30.670000,27.453718,0
2018-11-16,30.770000,30.770000,30.770000,30.770000,27.543234,0
2018-11-19,30.360001,30.360001,30.360001,30.360001,27.176228,0
2018-11-20,29.850000,29.850000,29.850000,29.850000,26.719711,0
2018-11-21,30.020000,30.020000,30.020000,30.020000,26.871881,0
2018-11-23,29.920000,29.920000,29.920000,29.920000,26.782370,0
2018-11-26,30.330000,30.330000,30.330000,30.330000,27.149374,0
2018-11-27,30.350000,30.350000,30.350000,30.350000,27.167276,0
